,lien,Energie,Kilométrage,Puissance,Mise en circulation,Boite,Date Annonce,prix,Modèle,Marque,Etat du véhicule
3148,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/bmw-serie-5-f10-presque-neuve-12425,Essence,73000 Km,9 CV,06-2014,Automatique,18 Déc. 2016,98000,SERIE 5 ,BMW,Excellent
3149,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-c3-12416,Essence,125000 Km,,2008,Manuelle,17 Déc. 2016,17500,C3,Citroen,Très bon
3150,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-evo-12417,Essence,92000 Km,,2010,Manuelle,17 Déc. 2016,20500,Punto Evo,Fiat,Très bon
3151,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-grande-punto-12418,Essence,125000 Km,4 CV,2008,Manuelle,17 Déc. 2016,17500,Grande Punto ,Fiat,Très bon
3152,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/megane-3-12419,Diesel,155000 Km,,2009,Manuelle,17 Déc. 2016,22000,Megane 3,Renault,Très bon
3153,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/c3-premiere-main-12422,Essence,143 Km,5 CV,10-2009,Manuelle,17 Déc. 2016,17000,C3,Citroen,Excellent
3154,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/polo-premiere-main-12421,Essence,62000 Km,5 CV,05-2012,Manuelle,17 Déc. 2016,23500,Polo 7,Volkswagen,D'origine
3155,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/kia-cerato-12415,Essence,52000 Km,,2014,Manuelle,15 Déc. 2016,36000,Cerato,Kia,Très bon
3156,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/kia-picanto-12414,Essence,77000 Km,,2010,Manuelle,15 Déc. 2016,15600,Picanto,Kia,Très bon
3157,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-12413,Essence,185000 Km,4 CV,2010,Manuelle,15 Déc. 2016,12800,Clio,Renault,Bon
3158,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/passat-b7-12412,Essence,125000 Km,,2012,Automatique,15 Déc. 2016,26000,Passat,Volkswagen,Très bon
3159,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-ds3-12411,Essence,125 Km,5 CV,2011,Manuelle,15 Déc. 2016,31000,DS3,Citroen,Très bon
3160,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/opel-astra-12410,Essence,175000 Km,5 CV,2004,Manuelle,15 Déc. 2016,13600,Astra,Opel,Très bon
3161,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/clio-classique-12409,Essence,155000 Km,,2005,Manuelle,15 Déc. 2016,15800,Clio,Renault,Très bon
3162,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-symbol-12408,Essence,125000 Km,5 CV,2010,Manuelle,15 Déc. 2016,15000,Symbol,Renault,Très bon
3163,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/kia-sportage-12407,Diesel,130 Km,6 CV,2011,Manuelle,15 Déc. 2016,51500,Sportages,Kia,Très bon
3164,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mitsubishi-pajero-12406,Diesel,357 Km,12 CV,2001,Manuelle,15 Déc. 2016,25500,Pajero,Mitsubishi,Très bon
3165,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-polo-7-12405,Essence,153 Km,5 CV,,Manuelle,15 Déc. 2016,27000,Polo 7,Volkswagen,Très bon
3166,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-megane-12404,Essence,230000 Km,7 CV,2006,Automatique,15 Déc. 2016,14800,Mégane Sedan,Renault,Bon
3167,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/golf-6-12403,Essence,72000 Km,,2011,Manuelle,15 Déc. 2016,30500,Golf 6,Volkswagen,Très bon
3168,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/av-polo-5-4cv-climatisee-assistee-12400,Essence,137000 Km,4 CV,01-2003,Manuelle,15 Déc. 2016,11400,Polo 5,Volkswagen,Très bon
3169,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/belle-peugeot-206-plus-0-vendre-12401,Essence,100345 Km,4 CV,09-2011,Manuelle,15 Déc. 2016,18300,206 plus,Peugeot,Excellent
3170,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugot-508-12397,Diesel,44787 Km,6 CV,2011,Manuelle,14 Déc. 2016,41000,508,Peugeot,Excellent
3171,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-panda-1ere-main-excellent-etat-12398,Essence,129000 Km,4 CV,01-2009,Manuelle,14 Déc. 2016,17200,Panda,Fiat,Excellent
3172,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/bmw-316i-12399,Essence,98000 Km,7 CV,07-2009,Manuelle,14 Déc. 2016,40000,SERIE 3 ,BMW,Excellent
3173,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/polo-7-12396,Essence,82000 Km,5 CV,2013,Manuelle,13 Déc. 2016,21400,Polo 7,Volkswagen,Très bon
3174,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-puntoevo-12395,Essence,82000 Km,4 CV,2012,Manuelle,13 Déc. 2016,24200,Punto Evo,Fiat,Très bon
3175,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/golf6-bluemotion-12394,Diesel,145000 Km,,2010,Manuelle,13 Déc. 2016,30500,Golf 6,Volkswagen,Très bon
3176,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-megane-12393,Diesel,230000 Km,,2004,Manuelle,13 Déc. 2016,12000,Megane,Renault,Bon
3177,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/bmw-serie-3-12392,Essence,109 Km,7 CV,2013,Automatique,13 Déc. 2016,70000,SERIE 3 ,BMW,Très bon
3178,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/dacia-sandero-12391,Essence,55 Km,,2014,Manuelle,13 Déc. 2016,18700,Sandero ,Dacia,Très bon
3179,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/vw-golf-6-12390,Essence,124 Km,5 CV,2011,Manuelle,13 Déc. 2016,30000,Golf 6,Volkswagen,Très bon
3180,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/grand-punto-pop-12389,Essence,82000 Km,4 CV,2013,Manuelle,13 Déc. 2016,20000,Grande Punto ,Fiat,Très bon
3181,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/polo6-12388,Essence,135000 Km,,2007,Manuelle,13 Déc. 2016,15500,Polo 6,Volkswagen,Très bon
3182,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/chevrolet-cruze-12387,Essence,109 Km,7 CV,2014,Manuelle,13 Déc. 2016,25500,Cruze,Chevrolet,Très bon
3183,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-12386,Essence,178000 Km,,2002,Manuelle,13 Déc. 2016,13000,Clio,Renault,Très bon
3184,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-307-12385,Essence,230000 Km,5 CV,2002,Manuelle,13 Déc. 2016,14000,307,Peugeot,Très bon
3185,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/opel-astra-12384,Essence,145000 Km,5 CV,2005,Manuelle,13 Déc. 2016,13500,Astra,Opel,Très bon
3186,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/dacia-dokker-12383,Diesel,88 Km,6 CV,2013,Manuelle,13 Déc. 2016,20500,Dokker ,Dacia,Très bon
3187,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/nissan-qashqai-12382,Essence,72 Km,6 CV,2014,Manuelle,13 Déc. 2016,65000,Qashqai,Nissan,Très bon
3188,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-focus-12381,Essence,230000 Km,,2011,Manuelle,13 Déc. 2016,19800,Focus,Ford,Très bon
3189,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-amarok-12380,Diesel,82000 Km,8 CV,2013,Manuelle,13 Déc. 2016,60000,Amarok,Volkswagen,Très bon
3190,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-106-12379,Essence,165000 Km,4 CV,1998,Manuelle,13 Déc. 2016,9900,106,Peugeot,Bon
3191,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-polo-12378,Essence,155000 Km,,2004,Manuelle,13 Déc. 2016,12900,Polo,Volkswagen,Bon
3192,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-berlingo-12377,Diesel,370000 Km,7 CV,2003,Manuelle,13 Déc. 2016,12000,Berlingo,Citroen,Bon
3193,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/a-ne-pas-rater-12374,Diesel,230000 Km,14 CV,12-2007,Automatique,13 Déc. 2016,48000000,300M,Chrysler,Bon
3194,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-punto-1-12375,Essence,180000 Km,4 CV,12-1994,Manuelle,13 Déc. 2016,8500,Punto,Fiat,Bon
3195,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/polo-5-ndifa-12376,Essence,194000 Km,5 CV,2004,Manuelle,13 Déc. 2016,12200,Polo 5,Volkswagen,Très bon
3196,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/golf-7-tdi-11920,Diesel,108000 Km,5 CV,06-2013,Manuelle,11 Déc. 2016,51000,Golf 7,Volkswagen,Excellent
3197,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-207-12372,Essence,92000 Km,,2006,Manuelle,11 Déc. 2016,17500,207,Peugeot,Très bon
3198,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-407-hdi-12371,Diesel,175000 Km,,2010,Manuelle,10 Déc. 2016,19000,407,Peugeot,Très bon
3199,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-scirocco-12370,Essence,145000 Km,,2010,Automatique,10 Déc. 2016,22500,Scirocco,Volkswagen,Très bon
3200,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-partner-12369,Essence,52000 Km,,2012,Manuelle,10 Déc. 2016,26800,Partner ,Peugeot,Très bon
3201,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/audi-a4-12368,Essence,230000 Km,7 CV,2005,Manuelle,10 Déc. 2016,25400,A4,Audi,Très bon
3202,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-206-12367,Essence,105000 Km,4 CV,2007,Manuelle,10 Déc. 2016,16800,206,Peugeot,Très bon
3203,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-c4-hdi-12366,Diesel,185000 Km,,2007,Manuelle,10 Déc. 2016,18500,C4,Citroen,Très bon
3204,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-symbol-12365,Essence,82 Km,,2013,Manuelle,10 Déc. 2016,19300,Symbol,Renault,Très bon
3205,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/polo6-12364,Essence,270000 Km,,2006,Manuelle,10 Déc. 2016,15000,Polo 6,Volkswagen,Très bon
3206,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/kia-rio-12363,Essence,52000 Km,5 CV,2014,Manuelle,10 Déc. 2016,28300,RIO,Kia,Très bon
3207,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-12362,Essence,230000 Km,,2001,Manuelle,10 Déc. 2016,13000,Clio,Renault,Bon
3208,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-fiesta-12361,Essence,115000 Km,,2010,Manuelle,10 Déc. 2016,18800,Fiesta,Ford,Très bon
3209,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-nemo-12360,Diesel,160 Km,,2012,Manuelle,10 Déc. 2016,17400,Nemo,Citroen,Très bon
3210,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/kia-picanto-12359,Essence,17000 Km,5 CV,2016,Automatique,10 Déc. 2016,26000,Picanto,Kia,Excellent
3211,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-passat-12358,Diesel,125000 Km,12 CV,2013,Manuelle,10 Déc. 2016,44000,Passat,Volkswagen,Très bon
3212,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-megane-12357,Essence,175000 Km,,2006,Manuelle,10 Déc. 2016,14200,Megane,Renault,Très bon
3213,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/seat-ibiza-12356,Essence,67000 Km,5 CV,2015,Manuelle,10 Déc. 2016,25000,Ibiza,Seat,Très bon
3214,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-c3-12355,Essence,145000 Km,4 CV,2009,Manuelle,10 Déc. 2016,15000,C3,Citroen,Très bon
3215,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-fiesta-12354,Essence,67000 Km,5 CV,2013,Manuelle,10 Déc. 2016,22500,Fiesta,Ford,Très bon
3216,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/camion-volswagen-crafter-12353,Diesel,155000 Km,8 CV,09-2008,Manuelle,10 Déc. 2016,30000,Autres,Volkswagen,D'origine
3217,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/audi-a4-12350,Diesel,155000 Km,,2006,Manuelle,7 Déc. 2016,26200,A4,Audi,Très bon
3218,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-500-12349,Essence,82000 Km,4 CV,2009,Manuelle,7 Déc. 2016,21800,500,Fiat,Très bon
3219,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-c5-12348,Diesel,105000 Km,6 CV,2012,Manuelle,7 Déc. 2016,25500,C5,Citroen,Très bon
3220,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-mondeo-12347,Essence,165000 Km,8 CV,2008,Manuelle,7 Déc. 2016,25000,Mondeo,Ford,Très bon
3221,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/polo-6-12346,Essence,115000 Km,5 CV,2007,Manuelle,7 Déc. 2016,16500,Polo 6,Volkswagen,Très bon
3222,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/kia-rio-12345,Essence,97000 Km,,2012,Manuelle,7 Déc. 2016,27500,RIO,Kia,Très bon
3223,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/passat-familiale-12344,Diesel,175000 Km,6 CV,2002,Manuelle,7 Déc. 2016,16900,Passat,Volkswagen,Très bon
3224,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-c4-12343,Essence,185000 Km,,2009,Manuelle,7 Déc. 2016,18000,C4,Citroen,Très bon
3225,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-polo-5-12342,Essence,165000 Km,4 CV,2002,Manuelle,7 Déc. 2016,11800,Polo 5,Volkswagen,Bon
3226,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-berlingo-12341,Diesel,292000 Km,,2009,Manuelle,7 Déc. 2016,14300,Berlingo,Citroen,Très bon
3227,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/grandi-punto-pop-12340,Essence,67000 Km,4 CV,2013,Manuelle,6 Déc. 2016,19500,Grande Punto ,Fiat,Très bon
3228,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-fluence-12339,Diesel,85000 Km,6 CV,2012,Manuelle,6 Déc. 2016,28000,Fluence,Renault,Très bon
3229,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/kia-rio-12338,Essence,92000 Km,,2012,Manuelle,6 Déc. 2016,25900,RIO,Kia,Très bon
3230,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-megane-12337,Essence,230000 Km,,2004,Manuelle,6 Déc. 2016,14800,Megane,Renault,Très bon
3231,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-c4-12336,Essence,97000 Km,,2012,Manuelle,6 Déc. 2016,27000,C4,Citroen,Très bon
3232,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/opel-astra-12335,Diesel,450000 Km,,2006,Manuelle,6 Déc. 2016,10000,Astra,Opel,Bon
3233,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renaut-symbol-12334,Essence,175000 Km,5 CV,2010,Manuelle,6 Déc. 2016,15000,Symbol,Renault,Très bon
3234,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/chevrolet-aveo-12333,Essence,210000 Km,,2009,Manuelle,6 Déc. 2016,13500,Aveo,Chevrolet,Très bon
3235,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-206-12332,Essence,165000 Km,,2005,Manuelle,6 Déc. 2016,14000,206,Peugeot,Très bon
3236,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-308-12331,Essence,135000 Km,,2009,Manuelle,6 Déc. 2016,23000,308,Peugeot,Très bon
3237,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/a-vendre-citroen-c4-12330,Essence,170000 Km,5 CV,07-2008,Manuelle,6 Déc. 2016,22000,C4,Citroen,Excellent
3238,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-fiesta-12329,Essence,105000 Km,5 CV,2010,Manuelle,5 Déc. 2016,20000,Fiesta,Ford,Très bon
3239,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-megane-12328,Essence,230000 Km,,2007,Manuelle,5 Déc. 2016,15500,Megane,Renault,Très bon
3240,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-passat-12327,Essence,155000 Km,,2003,Manuelle,5 Déc. 2016,21500,Passat,Volkswagen,Très bon
3241,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-megane-12326,Diesel,175000 Km,,2006,Manuelle,5 Déc. 2016,11500,Megane,Renault,Très bon
3242,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-scenic-12325,Diesel,125000 Km,5 CV,2004,Manuelle,5 Déc. 2016,11500,Scenic,Renault,Bon
3243,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-206-12324,Essence,125000 Km,4 CV,2005,Manuelle,5 Déc. 2016,13600,206,Peugeot,Très bon
3244,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-c3-12323,Essence,185000 Km,5 CV,2006,Manuelle,5 Déc. 2016,14600,C3,Citroen,Très bon
3245,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-grande-punto-12322,Essence,62000 Km,4 CV,2012,Manuelle,5 Déc. 2016,21000,Grande Punto ,Fiat,Très bon
3246,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-ds5-12321,Diesel,145000 Km,,2013,Automatique,5 Déc. 2016,49200,DS5,Citroen,Très bon
3247,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-symbol-12320,Essence,165000 Km,,2013,Manuelle,5 Déc. 2016,18000,Symbol,Renault,Très bon
3248,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-fiesta-12319,Essence,87000 Km,5 CV,2011,Manuelle,5 Déc. 2016,19700,Fiesta,Ford,Très bon
3249,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/golf-7-12318,Diesel,97000 Km,5 CV,2013,Manuelle,5 Déc. 2016,52800,Golf 7,Volkswagen,Très bon
3250,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-206-plus-12317,Essence,67000 Km,5 CV,2012,Manuelle,5 Déc. 2016,20000,206 plus,Peugeot,Très bon
3251,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-fiesta-12316,Essence,125000 Km,,2008,Manuelle,5 Déc. 2016,14600,Fiesta,Ford,Très bon
3252,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-focus-12315,Essence,350000 Km,,2010,Manuelle,5 Déc. 2016,9500,Focus,Ford,Très bon
3253,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/seat-ibiza-12314,Essence,125000 Km,,2012,Manuelle,5 Déc. 2016,19800,Ibiza,Seat,Très bon
3254,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-301-12313,Essence,97000 Km,5 CV,2014,Manuelle,5 Déc. 2016,17600,301,Peugeot,Très bon
3255,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-palio-12312,Essence,145000 Km,,2010,Manuelle,5 Déc. 2016,6500,Palio,Fiat,Bon
3256,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/reneault-clio-4-12311,Essence,59000 Km,4 CV,12-2012,Manuelle,5 Déc. 2016,29000,Clio 4,Renault,Excellent
3257,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-206-belle-et-tres-propre-12310,Essence,240 Km,5 CV,08-2006,Manuelle,5 Déc. 2016,15300,206,Peugeot,Bon
3258,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/bmw-serie-5-12309,Essence,100000 Km,11 CV,05-2005,Manuelle,5 Déc. 2016,44000,SERIE 5 ,BMW,Très bon
3259,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-focus-12308,Essence,230000 Km,,2011,Manuelle,3 Déc. 2016,20000,Focus,Ford,Très bon
3260,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-partner-12307,Diesel,230000 Km,,2005,Manuelle,3 Déc. 2016,12500,Partner ,Peugeot,Très bon
3261,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/kia-cirato-12306,Essence,50000 Km,7 CV,2010,Manuelle,3 Déc. 2016,25000,Cerato,Kia,Très bon
3262,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-partner-12305,Diesel,165000 Km,,2009,Manuelle,3 Déc. 2016,16000,Partner ,Peugeot,Très bon
3263,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-ds3-12304,Essence,125 Km,5 CV,2011,Manuelle,3 Déc. 2016,31000,DS3,Citroen,Très bon
3264,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-bipper-tepee-12303,Essence,116 Km,5 CV,2013,Manuelle,2 Déc. 2016,23000,Partner Tepee,Peugeot,Très bon
3265,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mini-one-12302,Essence,136 Km,5 CV,2010,Manuelle,2 Déc. 2016,33000,One,Mini,Très bon
3266,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-3-12301,Diesel,92000 Km,,2013,Manuelle,2 Déc. 2016,22800,Clio 3,Renault,Très bon
3267,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-megane-3-12300,Diesel,97000 Km,6 CV,2012,Manuelle,2 Déc. 2016,21500,Megane 3,Renault,Très bon
3268,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mazda-bt50-12299,Diesel,272 Km,10 CV,2007,Manuelle,2 Déc. 2016,27000,BT-50 Pick-up,Mazda,Très bon
3269,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-focus-12298,Essence,169 Km,6 CV,2009,Manuelle,2 Déc. 2016,19000,Focus,Ford,Très bon
3270,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-12297,Essence,195000 Km,,2002,Manuelle,2 Déc. 2016,14200,Clio,Renault,Très bon
3271,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-megane-12296,Diesel,82000 Km,,2010,Manuelle,2 Déc. 2016,23000,Megane,Renault,Très bon
3272,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-punto-grande-12295,Essence,92000 Km,4 CV,2014,Manuelle,2 Déc. 2016,19000,Grande Punto ,Fiat,Très bon
3273,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-301-12294,Essence,97000 Km,,2013,Manuelle,2 Déc. 2016,16700,301,Peugeot,Très bon
3274,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-amarok-tdi-12293,Diesel,160 Km,8 CV,2011,Manuelle,2 Déc. 2016,53000,Amarok,Volkswagen,Très bon
3275,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-megane-12292,Essence,97000 Km,,2010,Manuelle,2 Déc. 2016,20000,Mégane Sedan,Renault,Très bon
3276,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-punto-evo-12291,Essence,175000 Km,4 CV,2011,Manuelle,2 Déc. 2016,19400,Punto Evo,Fiat,Très bon
3277,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/polo-6-12290,Essence,165000 Km,,2007,Manuelle,2 Déc. 2016,15500,Polo 6,Volkswagen,Très bon
3278,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/hyundai-i10-sedan-12289,Essence,4000 Km,5 CV,2016,Manuelle,2 Déc. 2016,27000,I10,Hyundai,Excellent
3279,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/symbol-en-tres-bon-etat-12287,Essence,67000 Km,5 CV,2013,Manuelle,2 Déc. 2016,21000,Symbol,Renault,Excellent
3280,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/audi-a3-12286,Diesel,175000 Km,,2011,Manuelle,29 Nov. 2016,33000,A3,Audi,Très bon
3281,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-berlingo-12285,Diesel,135000 Km,,2011,Manuelle,29 Nov. 2016,19000,Berlingo,Citroen,Très bon
3282,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/opel-astra-12284,Essence,165000 Km,,2004,Manuelle,29 Nov. 2016,15200,Astra,Opel,Très bon
3283,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-partner-12283,Diesel,165000 Km,,2012,Manuelle,29 Nov. 2016,16500,Partner ,Peugeot,Bon
3284,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-polo-7-12282,Essence,62000 Km,5 CV,2014,Manuelle,29 Nov. 2016,24000,Polo 7,Volkswagen,Très bon
3285,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/kia-rio-12281,Essence,97000 Km,5 CV,2012,Manuelle,29 Nov. 2016,25900,RIO,Kia,Très bon
3286,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-fluence-12280,Essence,108000 Km,,2010,Manuelle,29 Nov. 2016,27000,Fluence,Renault,Très bon
3287,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-punto-12279,Essence,40 Km,4 CV,2013,Manuelle,29 Nov. 2016,22500,Grande Punto ,Fiat,Très bon
3288,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/chevrolet-aveo-12278,Essence,42000 Km,,2014,Manuelle,29 Nov. 2016,19700,Aveo,Chevrolet,Très bon
3289,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/nissan-x-trail-12277,Diesel,105000 Km,7 CV,2008,Manuelle,29 Nov. 2016,24000,X-trail,Nissan,Très bon
3290,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-3-12276,Essence,109 Km,5 CV,2012,Manuelle,29 Nov. 2016,25000,Clio 3,Renault,Très bon
3291,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-punto-12275,Essence,67000 Km,,2013,Manuelle,29 Nov. 2016,19000,Punto,Fiat,Très bon
3292,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-3-12274,Essence,48 Km,5 CV,2012,Manuelle,29 Nov. 2016,25000,Clio 3,Renault,Très bon
