,lien,Energie,Kilométrage,Puissance,Mise en circulation,Année,Date Annonce,Mois,saison,Boite,Region,Modèle,Marque,carrosserie,prix
875,www.affare.tn,Essence,132000,6.0,2016-11-29,2016.0,24/08/21,8.0,ete,Manuelle,Ariana, a,,,1.0
876,www.affare.tn,Diesel,0,8.0,2021-08-24,2001.0,,,,Manuelle,Tunis, peugeot,Peugeot,,
877,www.affare.tn,Essence,147000,7.0,2011-10-27,2011.0,24/08/21,8.0,ete,Manuelle,Sfax, vente,,,27000.0
878,www.affare.tn,Diesel,220,6.0,2013-08-13,2013.0,,,,Manuelle,Tunis, 308,Peugeot,,
879,www.affare.tn,Essence,117000,4.0,2021-08-24,1995.0,24/08/21,8.0,ete,Manuelle,Ariana, voiture,,,8000.0
880,www.affare.tn,Essence,102,4.0,2012-08-18,2012.0,,,,Manuelle,Tunis, 206,Peugeot,,
881,www.affare.tn,Essence,17000,4.0,2019-08-15,2019.0,23/08/21,8.0,ete,Manuelle,Monastir, tres,,,40000.0
882,www.affare.tn,Essence,102000,4.0,2016-04-30,2016.0,23/08/21,8.0,ete,Manuelle,Ben arous, fiat,Fiat,,26000.0
883,www.affare.tn,Essence,165000,5.0,2014-04-29,2014.0,23/08/21,8.0,ete,Manuelle,Bizerte, renault,Renault,,27500.0
884,www.affare.tn,Essence,300000,,,1985.0,,,,,, vente,,,
885,www.affare.tn,Essence,192000,6.0,2021-08-23,2017.0,23/08/21,8.0,ete,Manuelle,Tunis, seat,Seat,,40500.0
886,www.affare.tn,Essence,140000,6.0,"Bonjour  je vend Renault 9 blanc très  bon état, dispo à bardo, kelemni fi numéro 25328502",1983.0,23/08/21,8.0,ete,,Tunis, renauld,,,4700.0
887,www.affare.tn,Diesel,70000,6.0,2005-12-08,2006.0,23/08/21,8.0,ete,Manuelle,Sousse, golf,Volkswagen,,25000.0
888,www.affare.tn,Essence,185000,4.0,2010-05-05,2010.0,23/08/21,8.0,ete,Manuelle,Manouba, clio,Renault,,25000.0
889,www.affare.tn,Essence,310,8.0,2009-09-22,2008.0,23/08/21,8.0,ete,Manuelle,Ben arous, honda,,,25.0
890,www.affare.tn,Essence,160000,5.0,2018-08-27,2018.0,23/08/21,8.0,ete,Manuelle,Ben arous, mahindra,,,29800.0
891,www.affare.tn,Essence,85000,5.0,2021-08-22,2018.0,22/08/21,8.0,ete,Manuelle,Tunis, hyundai,Hyundai,,29500.0
892,www.affare.tn,LPG / GAS,11 ,,,2009.0,,,,,, greatwall,Great Wall,,
893,www.affare.tn,Essence,23000,4.0,2018-12-12,2018.0,22/08/21,8.0,ete,Manuelle,Ben arous, fiat,Fiat,,40000.0
894,www.affare.tn,Essence,190000,6.0,2006-07-02,2006.0,22/08/21,8.0,ete,Manuelle,Sousse, megane,Renault,,18000.0
895,www.affare.tn,Essence,260.000,5.0,Boîte 5,2009.0,,,,,Ariana, voiture,,,
896,www.affare.tn,Essence,260,5.0,2021-08-22,2004.0,22/08/21,8.0,ete,Manuelle,Tunis, vente,,,15000.0
897,www.affare.tn,Essence,153,5.0,2021-08-21,3013.0,21/08/21,8.0,ete,Manuelle,Zaghouan, ford,Ford,,19.0
898,www.affare.tn,Diesel,258000,9.0,2021-08-21,1993.0,21/08/21,8.0,ete,Manuelle,Monastir, volant,,,300.0
899,www.affare.tn,Diesel,120,6.0,2017-11-23,2018.0,,,,Manuelle,Ben arous, dacia,Dacia,,
900,www.affare.tn,Essence,230000,6.0,2021-08-21,1990.0,21/08/21,8.0,ete,Manuelle,Sousse, clio,Renault,,10500.0
901,www.affare.tn,Essence,45000,6.0,2018-02-04,2018.0,,,,Automatique,Beja, kia,Kia,,
902,www.affare.tn,Diesel,217000,12.0,2013-05-20,2013.0,21/08/21,8.0,ete,Automatique,Sousse, vente,,,60000.0
903,www.affare.tn,Essence,159000,6.0,2012-03-01,2012.0,21/08/21,8.0,ete,Manuelle,Tunis, mazda,Mazda,,35000.0
904,www.affare.tn,Diesel,112000,6.0,2017-05-11,2017.0,21/08/21,8.0,ete,Manuelle,Sidi Bouzid, kia,Kia,,100000.0
905,www.affare.tn,Diesel,217000,12.0,2013-05-20,2013.0,21/08/21,8.0,ete,Automatique,Sousse, vente,,,65000.0
906,www.affare.tn,Diesel,158000,5.0,2017-03-31,2017.0,21/08/21,8.0,ete,Manuelle,Tataouine, renault,Renault,,80000.0
907,www.affare.tn,Essence,17000,4.0,2019-08-15,2019.0,21/08/21,8.0,ete,Manuelle,Monastir, tres,,,39200.0
908,www.affare.tn,Diesel,150000,6.0,2021-08-21,2012.0,21/08/21,8.0,ete,Manuelle,Ariana, golf,Volkswagen,,39000.0
909,www.affare.tn,Diesel,164000,5.0,2021-08-20,2014.0,20/08/21,8.0,ete,Manuelle,Sousse, partner,Peugeot,,26500.0
910,www.affare.tn,Essence,110000,5.0,2014-05-05,2014.0,20/08/21,8.0,ete,Manuelle,Ariana, une,,,23500.0
911,www.affare.tn,Essence,124,7.0,2021-08-20,2008.0,20/08/21,8.0,ete,Automatique,Tunis, vendre,,,25.0
912,www.affare.tn,Diesel,216000,7.0,2004-04-14,2004.0,20/08/21,8.0,ete,Manuelle,Sousse, mercedes,Mercedes,,34000.0
913,www.affare.tn,Diesel,140000,6.0,2015-12-18,2015.0,20/08/21,8.0,ete,Manuelle,Monastir, dacia,Dacia,,28900.0
914,www.affare.tn,Essence,240000,4.0,2021-08-20,1999.0,20/08/21,8.0,ete,Manuelle,Ariana, clio,Renault,,15500.0
915,www.affare.tn,Diesel,0011,20.0,2021-08-19,2017.0,20/08/21,8.0,ete,Manuelle,Jendouba, carabine,,,1050.0
916,www.affare.tn,Diesel,172000,,2021-08-22,2012.0,19/08/21,8.0,ete,Manuelle,Ariana, voiture,,,25000.0
917,www.affare.tn,Essence,150000,5.0,Boîte 5,2013.0,19/08/21,8.0,ete,,Tunis, ibiza,Seat,,25000.0
918,www.affare.tn,Essence,133000.0,7.0,2021-08-19,2012.0,19/08/21,8.0,ete,Manuelle,Kef, fluence,,,32.0
919,www.affare.tn,Essence,,,Moteur bonne état,5.0,19/08/21,8.0,ete,,Mahdia, clio,Renault,,6500.0
920,www.affare.tn,Essence,170,4.0,2005-08-19,2005.0,19/08/21,8.0,ete,Manuelle,Tunis, peageaut,,,16800.0
921,www.affare.tn,Diesel,164000,5.0,2021-08-19,2014.0,19/08/21,8.0,ete,Manuelle,Sousse, partner,Peugeot,,26500.0
922,www.affare.tn,Essence,102600,5.0,2012-08-19,2011.0,19/08/21,8.0,ete,Manuelle,Bizerte, voiture,,,37000.0
923,www.affare.tn,Essence,199000,7.0,2021-08-19,2010.0,,,,Manuelle,Beja, bmw,BMW,,
924,www.affare.tn,Essence,410000,4.0,1997-11-15,1997.0,19/08/21,8.0,ete,Manuelle,Ben arous, clio,Renault,,11200.0
925,www.affare.tn,Essence,135000,5.0,2016-09-08,2016.0,,,,Manuelle,Beja, toyota,Toyota,,
926,www.affare.tn,Essence,230000,4.0,1989-12-20,1989.0,19/08/21,8.0,ete,Manuelle,Tunis, vente,,,10000.0
927,www.affare.tn,Essence,93000,6.0,2016-12-22,2016.0,,,,Automatique,Ben arous, golf7,Volkswagen,,
928,www.affare.tn,Diesel,,,,,,,,,, vw,,,
929,www.affare.tn,Essence,160000,4.0,2010-04-15,2010.0,19/08/21,8.0,ete,Manuelle,Ben arous, polo7,Volkswagen,,24500.0
930,www.affare.tn,Essence,33000,,2017-10-31,2017.0,19/08/21,8.0,ete,Manuelle,Tunis, golf,Volkswagen,,93000.0
931,www.affare.tn,Essence,156,6.0,2008-10-17,2008.0,18/08/21,8.0,ete,Manuelle,Ben arous, tres,,,22000.0
932,www.affare.tn,Essence,100000,5.0,2021-08-18,1990.0,18/08/21,8.0,ete,Manuelle,Tunis, c15,Citroen,,7000.0
933,www.affare.tn,Essence,102000,5.0,2011-08-18,2011.0,18/08/21,8.0,ete,Manuelle,Bizerte, golf6,Volkswagen,,37.0
934,www.affare.tn,Essence,235000,7.0,2011-01-01,2010.0,18/08/21,8.0,ete,Manuelle,Manouba, golf,Volkswagen,,33500.0
935,www.affare.tn,Essence,145,5.0,2009-08-18,2009.0,18/08/21,8.0,ete,Manuelle,Tunis, ford,Ford,,25.0
936,www.affare.tn,Essence,15700,6.0,2020-01-13,2020.0,18/08/21,8.0,ete,Manuelle,Ariana, tiggo,Chery,,44000.0
937,www.affare.tn,Essence,69500,5.0,2016-05-30,2016.0,18/08/21,8.0,ete,Manuelle,Tunis, vendre,,,35000.0
938,www.affare.tn,Essence,185000,5.0,2013-09-18,2013.0,18/08/21,8.0,ete,Manuelle,Ben arous, une,,,50500.0
939,www.affare.tn,Essence,172000,5.0,2014-09-09,2014.0,18/08/21,8.0,ete,Manuelle,Gafsa, a,,,19000.0
940,www.affare.tn,Essence,190000,8.0,2017-08-20,2017.0,18/08/21,8.0,ete,Automatique,Sfax, vente,,,60000.0
941,www.affare.tn,Essence,49000,5.0,2018-09-19,2018.0,,,,Manuelle,Sfax, kia,Kia,,
942,www.affare.tn,Essence,100000,4.0,1995-01-02,1995.0,17/08/21,8.0,ete,Manuelle,Ben arous, fiat,Fiat,,8000.0
943,www.affare.tn,Diesel,209000,7.0,2012-06-01,2012.0,17/08/21,8.0,ete,Manuelle,Ben arous, volkswagen,Volkswagen,,55000.0
944,www.affare.tn,Essence,1111111111,4.0,Boîte 5,1997.0,17/08/21,8.0,ete,,Manouba, a,,,11000.0
945,www.affare.tn,Essence,,,,1996.0,,,,,, a,,,
946,www.affare.tn,Essence,164000,11.0,2007-12-21,2008.0,17/08/21,8.0,ete,Automatique,Sousse, mercedes,Mercedes,,42900.0
947,www.affare.tn,Essence,275000,4.0,1997-08-17,1997.0,17/08/21,8.0,ete,Manuelle,Bizerte, vente,,,12000.0
948,www.affare.tn,Essence,125000,4.0,2015-10-01,2015.0,17/08/21,8.0,ete,Manuelle,Sousse, vte,,,30000.0
949,www.affare.tn,Diesel,10 ,,,2008.0,,,,,, mitsubishi,Mitsubishi,,
950,www.affare.tn,Diesel,250000,5.0,1999-12-17,1999.0,17/08/21,8.0,ete,Manuelle,Ariana, peugeot,Peugeot,,9500.0
951,www.affare.tn,Diesel,10 ,,,2008.0,,,,,, mitsubishi,Mitsubishi,,
952,www.affare.tn,Essence,185000,4.0,2010-08-17,2010.0,17/08/21,8.0,ete,Manuelle,Manouba, voiture,,,27000.0
953,www.affare.tn,Diesel,250,5.0,1999-12-11,1999.0,17/08/21,8.0,ete,Manuelle,Ariana, peugeot,Peugeot,,9500.0
954,www.affare.tn,Essence,37000,5.0,2018-01-01,2018.0,,,,Manuelle,Beja, kia,Kia,,
955,www.affare.tn,Diesel,9 ,,,2007.0,,,,,, iveco,Iveco,,
956,www.affare.tn,Diesel,174000,8.0,2015-11-11,2015.0,17/08/21,8.0,ete,Manuelle,Sousse, mahindra,,,17000.0
957,www.affare.tn,Essence,9999,5.0,2021-08-17,2010.0,17/08/21,8.0,ete,Manuelle,Tunis, polo,Volkswagen,,16500.0
958,www.affare.tn,Essence,200,5.0,2008-06-06,2008.0,17/08/21,8.0,ete,Manuelle,Bizerte, vente,,,16500.0
959,www.affare.tn,Diesel,310000,6.0,2010-02-01,2010.0,17/08/21,8.0,ete,Manuelle,Sousse, renault,Renault,,28000.0
960,www.affare.tn,Essence,270,5.0,2021-08-17,2009.0,17/08/21,8.0,ete,Manuelle,Ben arous, voiture,,,23000.0
961,www.affare.tn,Essence,305,4.0,2001-11-14,2001.0,17/08/21,8.0,ete,Manuelle,Ben arous, clio,Renault,,16800.0
962,www.affare.tn,Essence,62000,5.0,2018-01-15,2018.0,17/08/21,8.0,ete,Manuelle,Ariana, a,,,31500.0
963,www.affare.tn,Essence,137000,5.0,2021-08-16,2012.0,16/08/21,8.0,ete,Manuelle,Tunis, a,,,27000.0
964,www.affare.tn,Essence,135.000,4.0,2012-05-04,2012.0,16/08/21,8.0,ete,Manuelle,Tunis, fiat,Fiat,,23500.0
965,www.affare.tn,Diesel,450000,9.0,1996-08-20,1996.0,16/08/21,8.0,ete,Manuelle,Ariana, mercedes,Mercedes,,19000.0
966,www.affare.tn,Diesel,140000,5.0,2019-01-02,2015.0,,,,Manuelle,Sfax, nemo,,,
967,www.affare.tn,Essence,260,6.0,2004-05-06,2004.0,16/08/21,8.0,ete,Manuelle,Kasserine, megane,Renault,,18000.0
968,www.affare.tn,Essence,95000,5.0,2014-01-01,2014.0,,,,Manuelle,Ariana, citro%C3%ABn,Citroen,,
969,www.affare.tn,Essence,56000,,,2017.0,,,,,, une,,,
970,www.affare.tn,Diesel,375,6.0,Boîte 5,2002.0,16/08/21,8.0,ete,,Ben arous, fiat,Fiat,,17.0
971,www.affare.tn,Essence,51.000,5.0,2016-07-01,2016.0,16/08/21,8.0,ete,Manuelle,Ariana, avebdre,,,36.0
972,www.affare.tn,Diesel,200,8.0,2021-08-03,2012.0,16/08/21,8.0,ete,Manuelle,Tunis, belle,,,23500.0
973,www.affare.tn,Essence,185000,4.0,2021-08-02,2001.0,16/08/21,8.0,ete,Manuelle,Tunis, belle,,,11900.0
974,www.affare.tn,Essence,98000,9.0,2017-03-30,2017.0,16/08/21,8.0,ete,Manuelle,Sfax, haval,Haval,,55000.0
975,www.affare.tn,Diesel,206000,8.0,2013-10-10,2013.0,15/08/21,8.0,ete,Manuelle,Tunis, chevrolet,Chevrolet,,28000000.0
976,www.affare.tn,Diesel,245000,8.0,2021-08-15,2007.0,15/08/21,8.0,ete,Automatique,Tunis, audi,Audi,,30000.0
977,www.affare.tn,Diesel,420000,6.0,2021-08-15,2003.0,15/08/21,8.0,ete,Manuelle,Sousse, partner,Peugeot,,15000.0
978,www.affare.tn,Essence,69000,5.0,2017-11-11,2017.0,15/08/21,8.0,ete,Manuelle,Sousse, hyundai,Hyundai,,31000.0
979,www.affare.tn,Diesel,300000,7.0,2002-10-29,2002.0,15/08/21,8.0,ete,Manuelle,Ben arous, citro%C3%ABn,Citroen,,12800.0
980,www.affare.tn,Essence,68000,4.0,2018-05-29,2018.0,15/08/21,8.0,ete,Manuelle,Sfax, toyota,Toyota,,32000.0
981,www.affare.tn,Essence,220000,9.0,1986-04-03,1986.0,15/08/21,8.0,ete,Manuelle,Ben arous, golf,Volkswagen,,6800.0
982,www.affare.tn,Essence,150000,5.0,2021-08-14,2014.0,,,,Manuelle,Sousse, ibiza2,Seat,,
983,www.affare.tn,Essence,139980,5.0,2021-08-14,2012.0,14/08/21,8.0,ete,Manuelle,Tunis, punto,Fiat,,16800.0
984,www.affare.tn,Diesel,218,7.0,2021-08-14,2010.0,14/08/21,8.0,ete,Manuelle,Nabeul, 22585132,,,22.0
985,www.affare.tn,Essence,63000,,2013-02-13,2013.0,14/08/21,8.0,ete,Manuelle,Tunis, vente,,,29500.0
986,www.affare.tn,Essence,180000,5.0,2000-08-14,2000.0,14/08/21,8.0,ete,Manuelle,Kairouan, vend,,,9500.0
987,www.affare.tn,Essence,180000,5.0,2000-08-14,2000.0,14/08/21,8.0,ete,Manuelle,Kairouan, vente,,,9500.0
988,www.affare.tn,Essence,174000,5.0,2010-05-20,2010.0,,,,Manuelle,Monastir, golf,Volkswagen,,
989,www.affare.tn,Essence,300000,5.0,2005-09-20,2005.0,14/08/21,8.0,ete,Manuelle,Ben arous, fiat,Fiat,,15500.0
990,www.affare.tn,Essence,250000,5.0,"Peugeot 106,année 1999, série 84,5 chevaux essence ",1999.0,14/08/21,8.0,ete,,Nabeul, vente,,,9000000.0
991,www.affare.tn,Essence,26000,7.0,2018-12-29,2018.0,13/08/21,8.0,ete,Automatique,Ariana, voiture,,,65000.0
992,www.affare.tn,Essence,300000,5.0,2021-08-13,2004.0,13/08/21,8.0,ete,Manuelle,Nabeul, a,,,16500.0
993,www.affare.tn,Diesel,20000,4.0,2021-02-02,2021.0,13/08/21,8.0,ete,Manuelle,Sousse, fiat,Fiat,,7500.0
994,www.affare.tn,Essence,205000,5.0,2015-10-30,2015.0,13/08/21,8.0,ete,Manuelle,Ben arous, volkswagen,Volkswagen,,31500.0
995,www.affare.tn,Essence,205000,5.0,2015-10-30,2015.0,13/08/21,8.0,ete,Manuelle,Ben arous, volkswagen,Volkswagen,,31500.0
996,www.affare.tn,Diesel,154000,13.0,Boîte 6,2011.0,13/08/21,8.0,ete,,Ben arous, nissan,Nissan,,52000.0
997,www.affare.tn,Diesel,0000,10.0,2002-02-01,2002.0,08/12/21,8.0,ete,Manuelle,Nabeul, voiture,,,12800.0
998,www.affare.tn,Essence,20000,5.0,2005-05-05,2005.0,08/12/21,8.0,ete,Manuelle,Nabeul, clio,Renault,,20000.0
999,www.affare.tn,Diesel,180000,7.0,2005-07-08,2005.0,08/12/21,8.0,ete,Manuelle,Ariana, laguna,,,20000.0
1000,www.affare.tn,Essence,131000,4.0,Boîte 5,2009.0,,,,,Tunis, fiat,Fiat,,
1001,www.affare.tn,Essence,124000,4.0,2009-11-20,2009.0,08/12/21,8.0,ete,Manuelle,Tunis, 206plus,Peugeot,,22500.0
1002,www.affare.tn,Essence,218000,4.0,2021-08-11,2011.0,08/12/21,8.0,ete,Manuelle,Beja, peugeot,Peugeot,,24000.0
1003,www.affare.tn,Diesel,135000,8.0,2017-06-30,2017.0,08/12/21,8.0,ete,Manuelle,Sfax, mahindra,,,27.0
1004,www.affare.tn,Essence,122,5.0,Boîte 5,2008.0,08/11/21,8.0,ete,,Tunis, mini,Mini Cooper,,29000.0
1005,www.affare.tn,Essence,166400,5.0,2012-08-11,2012.0,08/11/21,8.0,ete,Manuelle,Ben arous, ford,Ford,,25300.0
1006,www.affare.tn,Essence,49000,6.0,2015-11-20,2016.0,08/11/21,8.0,ete,Manuelle,Ariana, voiture,,,46500.0
1007,www.affare.tn,Essence,137,5.0,2016-12-01,2016.0,08/11/21,8.0,ete,Manuelle,Tunis, voiture,,,43000.0
1008,www.affare.tn,Diesel,,,,,,,,,, r19,,,
1009,www.affare.tn,Essence,169000,5.0,2012-10-12,2012.0,08/11/21,8.0,ete,Manuelle,Tunis, a,,,1.0
1010,www.affare.tn,Diesel,120000,5.0,2015-09-11,2015.0,08/11/21,8.0,ete,Manuelle,Manouba, location,,,1300.0
1011,www.affare.tn,Essence,95000,5.0,2015-12-01,2015.0,08/10/21,8.0,ete,Manuelle,Bizerte, kia,Kia,,37500.0
1012,www.affare.tn,Diesel,16000,5.0,2021-02-11,2021.0,,,,,Tunis, fiat,Fiat,,
1013,www.affare.tn,Essence,180000,5.0,2010-07-11,2010.0,,,,Manuelle,Tunis, golf,Volkswagen,,
1014,www.affare.tn,Essence,124000,4.0,2009-11-21,2009.0,08/10/21,8.0,ete,Manuelle,Tunis, av,,,22500.0
1015,www.affare.tn,Diesel,150000,7.0,1993-08-05,1993.0,08/09/21,8.0,ete,Manuelle,Tunis, opel,Opel,,7000.0
1016,www.affare.tn,Diesel,,,,6.0,,,,,, a,,,
1017,www.affare.tn,Essence,360,100.0,2021-08-09,2002.0,08/09/21,8.0,ete,Manuelle,Tunis, clio,Renault,,14500.0
1018,www.affare.tn,Essence,,,,,,,,,, vente,,,
1019,www.affare.tn,Essence,70000,,,1995.0,,,,,, mazda,Mazda,,
1020,www.affare.tn,Diesel,251,10.0,2014-01-16,2014.0,08/08/21,8.0,ete,Automatique,Ariana, passat,Volkswagen,,111.0
1021,www.affare.tn,Essence,82850,5.0,2005-12-23,2006.0,08/08/21,8.0,ete,Manuelle,Monastir, a,,,20200.0
1022,www.affare.tn,Essence,130,4.0,2015-08-13,2015.0,08/08/21,8.0,ete,Automatique,Mahdia, fiat,Fiat,,25000.0
1023,www.affare.tn,Essence,46509,8.0,2018-09-08,2018.0,08/08/21,8.0,ete,Automatique,Sfax, xlv,,,75000.0
1024,www.affare.tn,Essence,121000,5.0,2016-06-30,2016.0,08/08/21,8.0,ete,Automatique,Sousse, hyndai,,,32500.0
1025,www.affare.tn,Essence,61000,4.0,2017-09-19,2017.0,08/08/21,8.0,ete,Manuelle,Manouba, hyundai,Hyundai,,27500.0
1026,www.affare.tn,Essence,127000,4.0,2005-03-22,2005.0,08/08/21,8.0,ete,Manuelle,Tunis, polo,Volkswagen,,16500.0
1027,www.affare.tn,Essence,5 ,,,2009.0,,,,,, a,,,
1028,www.affare.tn,Diesel,54000,5.0,2016-09-30,2016.0,08/07/21,8.0,ete,Manuelle,Ben arous, nissan,Nissan,,65000.0
1029,www.affare.tn,Diesel,7 ,,Sami2 annonces en ligne >,1997.0,,,,,, c15,Citroen,,
1030,www.affare.tn,Essence,90000,5.0,2015-08-07,2015.0,08/07/21,8.0,ete,Manuelle,Bizerte, renault,Renault,,30000.0
1031,www.affare.tn,Essence,4 ,,,1985.0,,,,,, a,,,
1032,www.affare.tn,Diesel,154000,1.3,2021-08-07,2016.0,08/07/21,8.0,ete,Automatique,Bizerte, fiat,Fiat,,19000.0
1033,www.affare.tn,Essence,2,1.0,2021-07-31,1996.0,,,,Manuelle,Ben arous, voiture,,,
1034,www.affare.tn,Essence,34000,4.0,2014-08-10,2014.0,08/07/21,8.0,ete,Manuelle,Tunis, voiture,,,26000.0
1035,www.affare.tn,Diesel,220000,10.0,Boîte 5,2013.0,08/07/21,8.0,ete,,Sfax, isuzu,Isuzu,,47000.0
1036,www.affare.tn,Essence,,,,4.0,,,,,, voiture,,,
1037,www.affare.tn,Essence,400,5.0,2021-08-07,1994.0,08/07/21,8.0,ete,Manuelle,Nabeul, clio,Renault,,6800.0
1038,www.affare.tn,Essence,224,5.0,Voiture importée de France. Bonne état,2010.0,08/06/21,8.0,ete,,Tunis, clio,Renault,,25000.0
1039,www.affare.tn,Diesel,265000,10.0,2009-11-20,2009.0,08/06/21,8.0,ete,Automatique,Ariana, voiture,,,37000.0
1040,www.affare.tn,Diesel,75000,136.0,2018-01-25,2018.0,08/06/21,8.0,ete,Manuelle,Medenine, opel,Opel,,85000.0
1041,www.affare.tn,Essence,160000,,2012-11-12,2012.0,08/06/21,8.0,ete,Automatique,Tunis, vend,,,55000.0
1042,www.affare.tn,Diesel,0,,,2021.0,,,,,, toyota,Toyota,,
1043,www.affare.tn,Essence,56000,,2017-07-09,2017.0,08/06/21,8.0,ete,Automatique,Ben arous, mg,MG,,69000.0
1044,www.affare.tn,Essence,40000,,,2019.0,,,,,Nabeul, clio,Renault,,
1045,www.affare.tn,Essence,77000,6.0,2016-02-19,2016.0,08/05/21,8.0,ete,Manuelle,Tunis, a,,,49800.0
1046,www.affare.tn,Essence,177000,5.0,2021-08-05,2009.0,08/05/21,8.0,ete,Manuelle,Medenine, chevrolet,Chevrolet,,10.0
1047,www.affare.tn,Essence,210,7.0,2014-07-14,2014.0,08/05/21,8.0,ete,Automatique,Gabes, bmw,BMW,,69.0
1048,www.affare.tn,Essence,148000,7.0,2011-05-25,2011.0,08/05/21,8.0,ete,Manuelle,Ariana, a,,,32000.0
1049,www.affare.tn,Essence,11111111111,5.0,2019-03-01,2019.0,08/04/21,8.0,ete,Manuelle,Tunis, mahindra,,,30000.0
1050,www.affare.tn,Essence,20000,6.0,2020-02-20,2020.0,08/04/21,8.0,ete,Manuelle,Ariana, great,Great Wall,,43000.0
1051,www.affare.tn,Essence,210000,4.0,2006-09-06,2006.0,08/04/21,8.0,ete,Manuelle,Ariana, peugeot,Peugeot,,17500.0
1052,www.affare.tn,Essence,670,20.0,2013-06-27,2013.0,08/04/21,8.0,ete,Manuelle,Medenine, buggy,,,26000.0
1053,www.affare.tn,Diesel,113,6.0,2021-08-04,2010.0,08/04/21,8.0,ete,Manuelle,Ben arous, citro%C3%ABn,Citroen,,26.0
1054,www.affare.tn,Essence,112.000,,,2011.0,,,,,, polo,Volkswagen,,
1055,www.affare.tn,Essence,168000,7.0,2010-08-01,2010.0,08/03/21,8.0,ete,Manuelle,Tunis, bmw,BMW,,44000.0
1056,www.affare.tn,Essence,138600,6.0,2008-10-15,2009.0,08/03/21,8.0,ete,Manuelle,Manouba, a,,,16800.0
1057,www.affare.tn,Essence,300000,6.0,1998-11-02,1998.0,08/03/21,8.0,ete,Manuelle,Manouba, vente,,,8000.0
1058,www.affare.tn,Essence,140000,4.0,2017-12-10,2017.0,08/03/21,8.0,ete,Manuelle,Ariana, citroen,Citroen,,39000.0
1059,www.affare.tn,Diesel,300000,10.0,2005-10-06,2005.0,08/03/21,8.0,ete,Manuelle,Siliana, %D9%83%D8%B1%D9%87%D8%A8%D8%A9,,,18000.0
1060,www.affare.tn,Essence,246700,5.0,2007-01-01,2007.0,08/03/21,8.0,ete,Manuelle,Tunis, fiat,Fiat,,17000.0
1061,www.affare.tn,Diesel,,,,,,,,,, ford,Ford,,
1062,www.affare.tn,Diesel,167000,5.0,2013-02-02,2013.0,08/02/21,8.0,ete,Manuelle,Ben arous, mercedes,Mercedes,,59000.0
1063,www.affare.tn,Essence,230000,5.0,2021-08-02,2008.0,08/02/21,8.0,ete,Manuelle,Tunis, polo,Volkswagen,,20300.0
1064,www.affare.tn,Essence,155,5.0,2008-12-10,2008.0,08/02/21,8.0,ete,Manuelle,Manouba, une,,,15000.0
1065,www.affare.tn,Essence,141000,,2013-04-30,2013.0,08/01/21,8.0,ete,Manuelle,Sousse, a,,,28000.0
1066,www.affare.tn,Essence,0,6000.0,2021-08-01,1982.0,08/01/21,8.0,ete,Manuelle,Manouba, r9,,,6000.0
1067,www.affare.tn,Essence,130000,5.0,2012-08-08,2012.0,30/07/21,7.0,ete,Manuelle,Ariana, grande,,,23000.0
1068,www.affare.tn,Diesel,300,7.0,2021-07-30,1997.0,30/07/21,7.0,ete,Manuelle,Ben arous, punto,Fiat,,10500.0
1069,www.affare.tn,Diesel,400,9.0,1998-07-30,1998.0,30/07/21,7.0,ete,Manuelle,Sousse, nissan,Nissan,,12000.0
1070,www.affare.tn,Diesel,277011,5.0,2001-10-10,2001.0,28/07/21,7.0,ete,Manuelle,Nabeul, a,,,15000.0
1071,www.affare.tn,Diesel,250000,4.0,2003-07-10,2003.0,28/07/21,7.0,ete,Manuelle,Ben arous, polo,Volkswagen,,15000.0
1072,www.affare.tn,Essence,350000,9.0,1998-10-28,1998.0,,,,Manuelle,Medenine, a,,,
1073,www.affare.tn,Diesel,165000,8.0,2012-09-01,2012.0,28/07/21,7.0,ete,Manuelle,Sfax, dmax,,,56000.0
1074,www.affare.tn,Essence,51000,,,2016.0,,,,,, alfa,,,
1075,www.affare.tn,Essence,178500,4.0,2009-02-12,2009.0,26/07/21,7.0,ete,Manuelle,Ben arous, clio,Renault,,26000.0
1076,www.affare.tn,Essence,1000,5.0,2017-12-29,2018.0,25/07/21,7.0,ete,Automatique,Ariana, picanto,Kia,,33500.0
1077,www.affare.tn,Diesel,300,5.0,voiyure comercial en bonne état moteur presque neuf avec climatiseur   pour plus d'information :54311956,2010.0,24/07/21,7.0,ete,,Tunis, citroen,Citroen,,17.0
1078,www.affare.tn,Essence,99000,4.0,2014-11-29,2014.0,24/07/21,7.0,ete,Manuelle,Kairouan, ford,Ford,,25500.0
1079,www.affare.tn,Diesel,214000,11.0,2001-01-12,2001.0,23/07/21,7.0,ete,Automatique,Tunis, avendre,,,75.0
1080,www.affare.tn,Essence,50000,9.0,Automatique,2017.0,23/07/21,7.0,ete,,Ariana, mazda,Mazda,,68000.0
1081,www.affare.tn,Essence,210600,5.0,1999-11-10,1999.0,20/07/21,7.0,ete,Manuelle,Sfax, tres,,,12200.0
1082,www.affare.tn,Essence,265000,6.0,2008-12-15,2008.0,19/07/21,7.0,ete,Manuelle,Tunis, peugeot,Peugeot,,20500.0
1083,www.affare.tn,Essence,185000,12.0,2021-07-18,2012.0,18/07/21,7.0,ete,Automatique,Sousse, tres,,,45000.0
1084,www.affare.tn,Essence,170,4.0,2000-06-24,2000.0,,,,Manuelle,Ariana, clio,Renault,,
